"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV8633" 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 0 0 0 4 0 3 0 1 1 1 0 0 0 0 0 0 1 2 0
"ASV8634" 3 2 0 0 3 1 2 0 1 1 1 1 0 0 0 1 4 1 0 0 1 1 0 0 1 0 0 0 1 0 2 0 2 2 2 0
"ASV8636" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8637" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"ASV8638" 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8643" 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0 0 3 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8644" 0 0 1 1 1 0 0 0 0 0 1 0 0 1 2.5 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1
"ASV8646" 0 0 4 1 0 5 1 0 1 2 3 2 1 1 1 2 2 0 4 2 1 2 0 0 0 2 0 0 1 0 2 1 0 0 2 1
"ASV8648" 1 0 1 0 1 0 0 0 1 0 6 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
"ASV8651" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 2 0 0 0 0 1 0 1 0 2 0
"ASV8654" 0 0 0 0 3 0 0 0 0 1 1 0 2 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
"ASV8658" 1 0 0 4 3 2 1 0 2 0 4 2 5 1 3 3 4 4 2 4 1 1 2 0 3 1 1 6 4 1 2 0 1 2 0 1
"ASV8659" 2 0 1 1 1 1 0 5 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8662" 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8666" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3.5 1 2 0 2 4 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8669" 0 1 10 4 2 2 3 1 4 0 6 1 0 0 4 0 0 0 2 1 2 1 0 0 1 0 6 1 0 0 2 1 2 1 2 0
"ASV8670" 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0
"ASV8671" 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8674" 0 1 0 0 2 0 0 1 0 0 0 0 0 0 3 0 2 0 0 0 1 1 1 0 2 0 0 0 4 2 0 0 2 2 0 2
"ASV8675" 3 1 6 5 0 3 4 3 3 3 1 1 1 2 2 1 1 0 7 1 0 1 2 2 4 2 7 10 6 4 9 6 4 3 5 8
"ASV8677" 5 6.5 0 3 6 2 1 6 1 5 2 7 3 3 0 2 3 0 6 0 1 3 3 6 0 1 1 1 0 1 4 0 5 2 0 0
"ASV8678" 0 1 1 1 1 1 1 2 0 2 0 0 5 3 4 2 2 1 1 5 4 3 1 1 2 3 3 8 1 1 0 2 1 4 7 2
"ASV8679" 0 1 0 0 0 7 0 1 0 3 0 2 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8682" 2 1 0 1 1 1 0 1 1 2 3 1 8 13 7 13 6 8 7 2 4 21 0 8 3.5 8 7 5 3 1 3 7 6 3 12 9
"ASV8688" 0 0 0 0 0 0 2 0 0 0 0 0 1 0 2 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 3 0 0 0 1 0
"ASV8689" 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8690" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 1 0 3 1 1 6 3 0 0 0 0 0 0 0 0 2 0 2 0
"ASV8693" 1 0 0 0 2 0 0 0 0 0 0 2 1 0 1 1 0 1 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0
"ASV8695" 0 1 0 0 1 0 0 0 1 1 2 1 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV8697" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8698" 0 0 1 1 0 1 0 0 0 3 5 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ASV8700" 0 0 4 0 0 0 0 2 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8703" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"ASV8705" 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 0 0 2 0 0 1 1 2 0 1 0 1 0 1 0 0 0 0 1 0 1
"ASV8706" 2 1 1 2 1 1 1 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8707" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5 0 0 0 0 0 0 0 0
"ASV8708" 1 0 1 0 2 0 2 0 0 0 2 0 4 2 1 2 0 4 7 2 2 1 2 0 2 0 0 0 0 0 0 0 0 0 0 2
"ASV8711" 1 4 0 1 0 1 0 0 0 2 1 1.5 0 4 1 0 0 0 0 0 0 0 0 2 0 2 0 1 0 1 0 0 0 0 0 1
"ASV7783" 2 3 3 1 0.5 2 1 0 0 0 1 1 0 2 1 1 0 0 1 1 1 0 0 1 4 2 0 0 6 1 1 0 0 3 0 0
"ASV7784" 1 3 2 7 4 7 3 5 5 5 5 6 5 7 1 4 2 6 1 3 6 8 7 1 0 11 1 6 5 3 3 10 11 4 5 3
"ASV7785" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 3 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 2
"ASV7788" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0
"ASV7797" 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 3 0 1 0 0 0.5 2 0 1 5 0 4 2 3 5 1 3 3 2 5
"ASV7798" 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ASV7807" 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0
"ASV7810" 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 2 1 0 1 1 1 2 2 0 2 1 0 1 0 0 1 0 0 0
"ASV7812" 2 0 1 0 4 0 0 1 2 1 0 0 2 0 0 1 2 0 0 0 3 0 10 2 3 1 12 0 0 0 12 0 2 1 4 0
"ASV7815" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 3 0 0 0 6 0 0 0 0 0 0 3 3 0 0 0 0 0 0
"ASV7816" 0 3 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7817" 6 9 3 4 0 4 1 4 6 3.5 2 4 0 4 0 1 4 3 1 2 2 3 1 0 1 6 0 1 0 1 0 2 3 0 0 8
"ASV7820" 1 0 0 1 0 1 1 3 0 0 0 0 0 1 1 1 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ASV7823" 1 1 0 0 0 0 0 1 1 0 4 2 1 0 2 0 0 1 0 0 1 0 2 0 0 0 2 0 0 1 0 0 0 2 0 0
"ASV7824" 0 1 1 0 0 1 1 2 0 1 0 2 2 4 2 4 3 1 0 0 1 1 1 2 5 3 2 2 0 1 0 2 2 2 2 4
"ASV7825" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7831" 2 0 5 0 1 0 1 0 3 0 2 0 2 0 3 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0
"ASV7835" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
"ASV7837" 4 3 0 2 1 0 2 1 5 4 0 3 0 0 0 0 0 0 0 0 1 0 0 0 3 2 0 1 0 0 0 0 0 0 1 1
"ASV7842" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0
"ASV7845" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 1 3 0 2 0 0 2 0 0 0 4
"ASV7846" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 3 0 0 1 2 0 1
"ASV7847" 3 0 0 1 0 4 3 1 3 0 6 2 2 4 1 4 2 9 1 3 2 3 1 4 1 1 1 1 2 2 0 4 3 3 3 2
"ASV7848" 9 7 10 4 6 8 3 7 17.5 1 9 1 2 1 1 2 1 1 0 4 3 1 0 0 3 0 1 1 2 5 1 1 1 0 4 3
"ASV7852" 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 3 0 2 0 1 1 0 0 1
"ASV7854" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 3 0 1 0 0 1
"ASV7855" 4 0 0 1 0 0 0 0 1 4 0 1 0 0 2 0 0 0 1 0 0 1 0 0 2 1 1 0 4 1.5 1 0 4 1 2 2
"ASV7856" 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1
"ASV7860" 1 0 1 0 1 0 0 1 0 0 2 0 0 0 0 0 0 1 1 1 1 1 2 0 1 1 4 0 0 1 3 1 0 0 0 0
"ASV7861" 5 3 4 4 5 9 10 4 2 5 5 5 1 3 1 4 2 1 5 6 4 4 2 4 1 2 2 1 8 2 7 2 6 2 1 2
"ASV7864" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 3 1 0 1 1 1 0
"ASV7865" 1 0 4 2 1 1 2 0 1 1 1 0 2 1 4 1 3 2 3 2 0 1 0 0 0 2 3 1 1 1 0 6 1 2 1 0
"ASV7867" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 3 1 1 1 1 1 1
"ASV7872" 3 1 10 4 1 2 0 10 5 3 4 3 1 2 3 0 0 1 5 0 3 1 3 2 5 2 8 4 0 0 2 6 1 4 2 2
"ASV7875" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4 0 1
"ASV7876" 0 0 0 3 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 3 1 1 0 0 0 2 1
"ASV7880" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 1 0 0 0
"ASV7882" 9 4 4 2 5 7 1 2 3 2 3 3 0 0 1 1 0 1 1 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ASV7886" 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 3 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 2 2 2
"ASV7888" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"ASV7891" 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 1 1 2 1 2 2 1 2 0 2 0 3 0 0 0 0 1 0 6 2 0
"ASV7892" 1 2 0 1 1 1 1 5 2 0 3 1 1 4 1 6 4 0 0 6 1 3 4 3 2 5 2 2 0 1 1 5 3 3 2 4
"ASV7893" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7900" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"ASV7905" 0 0 0 0 0 0 0 0 0 0 0 0 13 13 7 17 21 17 7 14 11 14 10 6 2 11 2 4 6 11 7 2 3 9 2 7
"ASV7907" 2 6 3 2 2 6 4 11 1 6 0 4 8 8 6 6 10 21 2 7 8 15 10 11 2 4 3 7 4 6 1 3 7 6.5 4 4
"ASV7910" 2 0 3 0 6 0 6 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 1 0 4 1 0 0 1 1 3 0 1 1 1 1.5
"ASV7911" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 2 1 0 0 0 0 2 1 0 1 0 2 0 0
"ASV7912" 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"ASV7917" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0
"ASV7918" 0 0 0 0 0 1 0 0 0 0 1 0 2 4 0 0 2 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
"ASV7919" 2 2 0 4 2 3 2 4 5 0 2 3 2 1 1 2 3 5 2 1 0 1 0 0 5 0 2 0 0 0 7 3 1 1 2 0
"ASV7921" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0
"ASV7922" 10 13 29 12 8 3 14 10 15 1 12 12 14 8 20 11 16 24 14 16 15 13 22 10 17 8 16 10 10 12 10 10 10 4 16 17
"ASV7923" 10 5 8 3 4 10 6.5 4 3 2 5 4 2 0 1 0 1 2 0 1 2 0 0 0 2 0 0 0 0 1 0 0 0 2 1 0
"ASV7924" 0 3 3 0 0 0 3 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 3 0 1 1 0 0 2 0 0 0 0 0 1 0
"ASV7928" 4 3 4 10 7 7 3 2 3 4.5 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7929" 0 0 0 0 1 0 0 2 0 0 0 0.5 1 3 0 0 1 6 0 0 0 0 0 1 0 0 1 1 3 0 0 0 1 2 0 0
"ASV7933" 0 0 0 0 0 0 0 0 0 0 1 0 7 1 1 2 1 7 1 3 3 6 1 0 1 0 0 0 0 2 0 4 2 3 1 3
"ASV7934" 0 2 0 0 0 0 1 0 1 0 5 1 3 1 2 6 4 1 14 5 3 5 7 8 0 0 0 0 0 1 0 0 1 0 0 1
"ASV7936" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0 0 4 1 1 1 1 1 4 1 0
"ASV7938" 2 0 0 1 0 0 2 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ASV7944" 5 0 2 0 7 0 1 0 2.5 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0
"ASV7950" 0 0 0 0 0 0 0 0 0 0 0 0 4 3 0 1 0 0 1 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1
"ASV7953" 2 0 0 0 2 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 1 16 0 1 1 11 1 0 0 15 0 0 2 2 1
"ASV7954" 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7955" 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7956" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
"ASV7957" 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7959" 1 2 0 1 0 3 1 1 2 2 2 4 0 0 1 1 0 0 0 0 0 0 0 3 0 0 2 0 0 0 0 0 0 0 0 1
"ASV7961" 1 0 0 0 1 4 0 3 1 6 1 2 0 1 0 0 0 2 0 0 1 1 0 0 1 2 1 0 0 4 0 0 3 0 2 1
"ASV7966" 0 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7968" 15 13 33 20 11 14 14 30 14 11 22 26 9 2 6 6 1 7 6 1 2 5 4 4 6 9 6 14 7 2 2 7 6 5 4 4
"ASV7969" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 2 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ASV7970" 0 0 0 0 1 0 0 0 0 0 1 0 5 2 3 4 1 0 1 5 1 2 1 3 0 3 1 4 5 7.5 1 3 3 1 0 3
"ASV7971" 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
"ASV7973" 20 14 10 5 17 17 10 15 17.5 8 5 14 10 11 19 6 16 5 12 4 11 5 14 9.5 15 6 11 9 5 11 9 13 5.5 6.5 5 8
"ASV7976" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7977" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV7978" 0 0 0 1 0 0 0 0 0 0 0 0 2 3 7 3 3 3 1 4 0 4 8 4 15.5 21 32 18 15 9 22 35 9 20 24 29
"ASV7980" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"ASV7982" 1 2.5 1 0 1 1 0 2 2 0 2 0 0 1 0 1 1 4 0 2 0 1 0 0 1 0.5 0 1 1 0 0 1 0 1 0 1
"ASV7983" 8 3 7 3 3 8 6 1 7 2 2 2 1 1 1 0 4 1 5 0 5 0 5 1 0 0 3 0 2 1 2 0 0 1 0 2
"ASV7984" 0 1 2 1 0 1 0 1 1 0 1 1 1 0 1 2 1 0 2 2 0 1 1 3 2 1 4 0 0 1 1 0 1 1 3 0
"ASV7990" 0 0 0 0 0 0 0 0 1 1 0 0 0 3 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ASV7995" 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 5 0 2 0
"ASV7998" 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 3 2 0 1 0 4 2 1 0 0 1 0
"ASV8002" 1 2 1 1 1 0 0 1 1 0 3 4 1 0 0 0 0 0 3 0 0 1 0 0 1 1 4 0 1 0 2 1 1 1 2 1
"ASV8003" 4 3 1 0 7 1 7 1 4 1 6 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
"ASV8005" 1 1 3 1 2 1 1 0 1 0 3 3.5 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 2 0 1 0 0 0 0 0 0
"ASV8009" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0
"ASV8012" 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8019" 2 1 5 3 4 2 0 2 1 0 4 4 0 0 3 1 2 0 2 2 1 2 3 1 0 0 1 0 0 0 5 1 1 0 1 2
"ASV8020" 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2
"ASV8024" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"ASV8025" 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0
"ASV8030" 0 2.5 2 1 4 3 5 7 4.5 5 5 1 1 2 1 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
"ASV8031" 1 0 0 0 5 0 0 0 0 0 6 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ASV8035" 8 4 6 6 2 3 6 3 7 7 8 9 0 2 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1
"ASV6998" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0.5 1 0 6 4 1 1 0 0 1 0 0 0 0 2 0 0 0 1 1 1
"ASV7007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 0 0 0 2 5
"ASV7010" 0 1 0 0 0 0 0 0 0 0 0 0 4 2 3 2 0 0 5 0 2 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1
"ASV7013" 1 0 0 1 2 0 0 0 1 3 0 0 1 0 1 1 0 0 0 0 1 1 1 0 2 0 0 0 1 0 0 0 0 0 2 0
"ASV7016" 0 1 0 1 0 2 1 5 0 0 2 0 2 1 0 1 1 1 0 0 2 0 4 0 1 1 1 1 0 2.5 0 1 1 2 0 1
"ASV7020" 1 2 1 1 2 4 1 3 5 4 2 1 0 0 0 0 0 0 7 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0
"ASV7022" 1 2 0 4 2 1 1 2 1 2 5 3 1 2 2 1 1 4 0 1 0 1 1 1 0 1 0 1 1 1 2 1 1 0 0 1
"ASV7026" 2 2 1 0 0 1 1 1 0 1 1 0 2 4 2 1 1 0 1 0 1 10 5 2 3 3 1 1 1 1 2 1 1 1 3 1
"ASV7029" 0 1 0 1 0 1 0 1 0 3 3 4 1 2 0 0 1 1 1 0 1 0 3 4 0 1 1 0 0 0 0 2 0 1 1 2
"ASV7033" 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 1 0 0 1 4 0 1 0 3 2 1
"ASV7035" 0 3 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7038" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7039" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1
"ASV7040" 0 0 0 0 0 0 0 1 0 1 1 1 1 2 0 1 1 1 1 1 1 3 1 5 1 0 0 0 0 0 0 0 1 0 0 0
"ASV7042" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1
"ASV7044" 0 1 1 0 3 2 1 2 0 1 2 1 1 2 3 1 0 1 4 0 0 0 2 0 4 2 5 0 1 2 2 1 1 0 0 2
"ASV7050" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7052" 0 0 0 0 1 3 0 0 0 0 0 0 1 0 3 0.5 2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7056" 0 0 1 0 1 2 0 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1.5 2 2 0 0 0 1
"ASV7057" 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1.5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7059" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2.5 0 1 0 3 0 0 1 1 0 1
"ASV7060" 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 0 2 0 1 0 1 0 1 0 0 0 0 0 1 1.5 0 1 0 0
"ASV7062" 19 41 60 73 16 40 40 82 24 45 50 101 23 22 54 69 24 26 33 58 26 18 65 51 16 18 32 59 17 22 38 61 31 13 44 54
"ASV7067" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 1 1 4 2 1 0 1 5 2 0 1 4 0 2 0 0 0 2 0 2
"ASV7068" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 3 1 0 1 1 0 0 0
"ASV7072" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 1 3 0 2 0
"ASV7073" 0 0 0 0 0 0 0 0 1 0 0 0 0 2 1 0 3 2 4 0 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7081" 1 0 17 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 1 2 1 0 0 1 1 0 1 0 0 1 0 0 0 0 2 0
"ASV7088" 1 0 0 0 0 0 0 2 2 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV7099" 1 0 2 0 0 0 1 2 0 2 0 1 0 0 1 1 0 0 5 0 0.5 0 0 0 0 1 0 0 1 2 0 0 1 0 0 0
"ASV7105" 0 0 0 0 1 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7107" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7108" 1 0 0 0 2 1 0 3 3 4 2 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 3 2 0 0 0 1 1 0 0
