"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV1093" 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 0 22 0 6 1 0 0 1 0 0
"ASV1095" 0 0 0 0 0 0 0 0 0 0 0 0 0 71 5 0 0 0 3 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1099" 3 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 0 0 0 9 26 8 0 0 0 0 0 8 0 0 0 0 0 0 0
"ASV1100" 0 0 0 0 1 0 0 0 0 0 0 0 14 0 0 10 0 0 0 0 12 0 0 12 0 0 1 0 0 0 0 0 10 0 1 0
"ASV1101" 0 0 0 0 0 0 0 0 0 0 0 0 16 4 2 0 1 0 1 8 19 0 12 0 0 0 4 0 0 0 0 20 0 1 2 0
"ASV1102" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0
"ASV1103" 0 11 0 1 0 2 1 0 0 0 0 0 0 1 0 0 11 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1104" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 19 0 50 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1106" 8 0 1 0 0 2 3 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 4 0 0 0 0 0 0 1 0 0 20 0 0
"ASV1107" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0
"ASV1111" 0 0 0 0 0 2 2 0 0 0 4 2 2 0 0 1 2 2 0 0 2 4 8 0 0 2 5 0 0 0 6 2 0 0 5 0
"ASV1115" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 7 0 0 0 0 0 0 0 0 46 1 0 0 0 0 0 0 0 0 0
"ASV1116" 2 0 0 0 1 0 0 0 1 0 10 0 0 0 9 0 0 0 0 0 0 0 0 0 0 3 9 0 1 3 6 0 9 0 20 2
"ASV1117" 3 0 0 0 0 1 1 0 0 0 3 2 2 0 3 1 1 1 0 2 2 2 5 0 0 2 7 0 0 0 8 13 2 0 4 0
"ASV1118" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 0 0 0 40 0 0 0 0 6 0 4 2 0 0 0 1
"ASV1119" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1120" 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1122" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 2 0 0 0 0 0 0 0 0 0
"ASV1123" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0
"ASV1125" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 55 0 0 7 0 0 0 0 0 0 29
"ASV1128" 15 8 6 5 1 0 2 5 11 1 18 2 0 0 0 0 0 0 0 1 0 0 3 0 9 0 12 0 6 0 2 4 0 0 1 0
"ASV1129" 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1133" 0 0 6 0 0 3 0 18 7 0 0 0 2 0 0 0 0 4 14 0 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 0
"ASV1134" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1135" 8 0 9 3 10 5 3 2 15 0 8 0 0 0 7 0 2 0 2 0 8 2 7 0 0 0 11 0 1 0 0 2 0 0 0 0
"ASV1136" 1 6 0 0 4 4 0 1 6 4 1 1 2 25 3 0 13 16 1 3 0 13 28 11 0 1 1 0 1 0 0 0 0 0 0 0
"ASV1137" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1138" 0 1 4 6 4 0 0 3 6 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 4 0 5
"ASV1139" 5 0 0 2 2 0 8 21 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ASV1140" 1 6 0 0 0 0 6 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 4 0 1
"ASV1146" 13 13 10 1 5 16 1 2 21 5 21 5 19 1 2 11 6 11 4 33 2 15 10 0 0 0 0 0 1 1 0 0 21 1 0 0
"ASV1147" 4 2 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 7 0 0 0 0 0 9 12 18 13 13 0 3 8 11 0 0 6
"ASV1148" 0 4 0 0 0 3 0 0 0 0 0 0 1 23 0 0 3 22 1 0 0 2 1 0 12 0 0 0 0 0 0 0 0 0 0 0
"ASV1149" 13 0 18 2 1 9 6 4 13 3 3 1 3 6 3 0 2 9 16 0 8 0 27 6 2 18 16 10 3 0 5 3 7 0 6 1
"ASV1151" 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 6 0 0 27 0 0 0 0 0 0
"ASV1152" 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 0 6 26 0 7 7 7 0 0 0 12 0 2 0
"ASV1153" 0 0 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 9 0 0 2 0 15 0 0 8 0 0 0 0 12 0 0 0 0
"ASV1154" 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1155" 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 4 0 0 0
"ASV1158" 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ASV1159" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1161" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
"ASV1162" 0 0 0 0 0 0 0 0 0 0 1 0 2 4 24 2 3 7 7 20 2 0 5 3 4 0 6 8 7 1 3 8 8 0 0 2
"ASV1163" 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 16 0 0 0 3 2 1 2 0 0 0 0 0 0 4 8 1 0 7 0
"ASV1164" 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 18 0 0 0 0 0 0 0
"ASV1166" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 34 0 0 0 41 1 0 0 0 0 1 0 0 0 0 0 0 0
"ASV1167" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 2 0 9 0 0 0 1 0
"ASV1169" 0 1 0 0 0 0 0 1 0 0 4 0 1 0 0 9 11 1 0 0 0 7 3 0 0 1 10 1 0 0 2 0 0 0 0 0
"ASV1170" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 3 0 0 0 38 0 0 0 0 0 0 0 0 0 0
"ASV1171" 0 0 10 2 6 1 4 0 0 0 10 3 1 0 0 0 0 3 8 0 6 0 0 0 7 0 29 0 6 4 10 8 0 0 0 0
"ASV1174" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 3 0 15 0 0
"ASV1176" 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 22 0 1 0 30 0 1 0 1 0 1 0
"ASV1178" 5 0 1 0 1 0 2 0 2 2 2 0 0 0 2 0 1 0 0 1 2 0 0 4 3 1 28 4 0 0 14 4 0 2 31 4
"ASV1179" 0 9 0 2 0 0 10 1 6 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV1180" 0 0 5 0 5 0 0 0 3 0 0 0 13 0 0 0 16 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 13 0 0 0
"ASV1183" 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 9 0 77 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ASV1186" 29 10 18 20 8 15 12 9 17 9 10 8 10 7 26 19 1 2 1 1 0 5 12 8 1 1 1 0 1 14 16 5 4 0 4 3
"ASV1187" 6 2 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 10 5
"ASV1188" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 42 0 0 0 0 0 0 0 0
"ASV1191" 0 1 1 0 1 3 0 0 0 1 3 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 13 7 5 0 5 6
"ASV1193" 0 1 0 0 0 0 0 1 0 0 2 0 7 3 0 2 10 10 0 0 0 7 0 0 0 0 0 0 6 4 2 11 1 0 3 3
"ASV1195" 0 0 0 0 0 0 0 0 0 0 0 0 56 25 43 47 34 28 21 67 23 48 21 20 0 23 3 7 28 23 7 11 4 2 5 40
"ASV1196" 5 6 6 2 0 5 3 3 7 2 4 2 0 3 8 0 0 10 1 1 0 0 19 0 0 0 16 0 0 0 0 0 2 9 0 2
"ASV1197" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1198" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 18 0 0 4 0 0 0
"ASV1199" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0
"ASV1200" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41 0 0
"ASV1203" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0
"ASV1204" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 6 0 0 1 0 0 0 0 0 0 0 0 0 2 4 0 0 0 0 6
"ASV1207" 0 1 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 9 3 10 1 2 0 0 0 11 3 0 0 0 0 0 0 0 0 0
"ASV1210" 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1212" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0
"ASV1213" 1 0 7 13 3 0 10 0 2 0 2 0 0 0 5 0 0 0 4 0 6 0 0 0 0 0 19 1 13 0 1 0 5 0 11 0
"ASV1215" 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 13 0 0 0 0 0 0 0 0 0 0 0
"ASV1216" 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 16 16 1 3 7 0 0 0 4 0 2 2 0 0 0 0 1 4 0 0 5
"ASV1217" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 30 0 17
"ASV1218" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 8 0 0 0 0 49 0 0 0 0
"ASV1220" 0 3 0 0 3 5 0 2 0 0 19 0 4 5 28 0 0 0 0 0 0 6 29 0 0 0 0 0 0 0 5 0 0 0 0 0
"ASV1221" 5 11 6 0 4 0 6 5 21 3 1 0 7 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ASV1222" 7 1 3 7 6 0 5 2 4 0 2 0 0 10 0 1 1 0 0 0 0 0 0 0 5 3 1 3 20 2 2 0 3 0 8 0
"ASV1224" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 35 0
"ASV1226" 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 22 20 31 0 0 0 0 1 0 0 0 2 0 0 0 3 0
"ASV1227" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 10 0 31 0 0 0 0 0 0 15
"ASV1228" 17 3 26 6 12 2 7 0 21 16 19 4 1 0 6 0 3 1 12 0 6 10 3 0 14 0 1 0 36 0 3 0 0 0 9 0
"ASV1229" 4 0 2 1 0 0 1 0 5 0 3 0 0 0 2 0 0 0 1 0 0 0 0 5 0 0 0 0 22 0 3 0 0 0 0 20
"ASV1230" 0 0 0 0 0 0 0 0 0 0 0 0 6 23 2 0 0 1 2 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 4 0
"ASV1232" 2 0 0 0 0 2 0 0 0 0 0 0 1 0 4 2 9 0 4 0 0 0 0 0 6 0 19 4 9 0 4 0 14 0 11 4
"ASV1234" 0 1 3 0 0 0 0 0 0 1 0 0 4 0 1 0 0 0 1 0 0 5 0 0 9 24 0 0 0 0 1 10 11 2 0 0
"ASV1235" 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1238" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 1 0 0 52 0 0 0 1 0 0 0 0 0 0 1 0
"ASV1239" 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1240" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 4 0 12 12 43 0 19 23 1 3 10 11 27 0 3 0
"ASV1241" 0 0 0 0 0 4 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1242" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 6 0 0 15 20 0 0 5 1 0 4 1 0 2 1 0 0 0 8
"ASV1244" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1245" 9 2 0 0 0 0 19 0 15 0 0 3 0 0 2 7 15 5 0 0 0 0 0 0 0 0 5 0 0 0 12 0 0 0 11 0
"ASV1247" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0
"ASV1248" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1249" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0 29 2 0 2 0 1 0 0 4 16 0 0 0
"ASV1250" 28 1 22 13 15 4 20 8 10 12 27 2 0 0 18 3 0 15 5 0 6 0 0 0 25 0 20 11 7 2 35 1 17 2 39 3
"ASV1251" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0
"ASV1252" 0 0 0 5 2 0 0 1 0 2 1 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 25 0 0 0 9 6 0 0 13 0
"ASV1253" 2 2 1 3 0 5 2 3 4 12 2 2 3 3 13 3 9 0 5 6 3 1 11 2 8 0 4 6 12 1 0 11 0 19 1 0
"ASV1254" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 36 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"ASV1256" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 60 0 0 0 0
"ASV1258" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0
"ASV1259" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0
"ASV1260" 0 0 1 0 0 0 0 0 0 0 0 0 0 15 1 1 4 0 3 12 0 1 20 1 0 0 0 2 0 0 0 0 0 0 0 0
"ASV1261" 0 0 0 0 3 0 0 0 0 0 0 0 17 0 0 0 1 3 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 6
"ASV1262" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 26 0 0 0 0 0 0
"ASV1263" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 34 0 0 0 0 0 0 16 0 0 0 0 0 0 0
"ASV1264" 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0
"ASV1265" 0 0 0 0 0 0 0 0 0 0 0 0 0 18 7 0 0 8 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"ASV1266" 1 0 1 0 0 0 0 0 10 1 0 0 0 0 0 22 0 0 0 0 0 0 17 0 0 7 0 0 0 0 0 13 0 0 0 0
"ASV1267" 22 6 45 3 25 9 16 6 23 5 36 10 11 0 7 0 4 0 0 8 19 5 4 1 31 0 21 0 17 54 4 9 5 0 7 0
"ASV1268" 0 0 11 4 7 5 5 0 12 1 11 2 0 0 0 1 0 0 3 0 14 0 0 0 0 0 1 0 1 0 2 9 0 0 2 0
"ASV1270" 4 0 0 0 5 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 14 0 42 0 0 0 0 0 1 0
"ASV1273" 25 21 42 7 19 11 22 20 18 23 43 20 1 0 7 4 4 10 5 17 41 3 9 6 48 5 52 2 8 6 60 7 21 11 18 2
"ASV1274" 2 11 1 5 8 4 0 2 5 6 7 5 9 9 15 0 28 7 5 14 9 11 22 6 4 17 2 0 17 25 13 5 9 0 4 0
"ASV1276" 13 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 13 0 0 0 0 0 0 0 0 1 0 0
"ASV1277" 1 0 6 0 0 1 0 0 6 3 13 0 7 0 9 0 0 0 7 0 13 0 0 6 0 0 3 0 7 0 5 0 0 0 0 1
"ASV1278" 0 0 0 0 0 0 0 0 0 0 0 0 12 0 6 0 0 0 0 17 0 0 0 0 5 0 0 0 6 0 0 0 0 0 2 0
"ASV1279" 0 0 0 1 1 0 1 4 3 0 1 0 1 0 1 1 1 2 0 1 2 4 5 0 0 2 3 0 0 0 7 0 0 0 4 0
"ASV1280" 2 0 4 2 0 5 0 0 0 0 0 2 0 0 0 0 12 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ASV1281" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 2 0 15 0 0 6 1 18 9
"ASV1282" 3 0 11 4 8 3 8 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 3 0 0 0 12 0
"ASV1283" 7 1 0 0 5 10 2 2 45 0 3 0 23 1 5 8 4 11 32 10 14 13 15 13 0 0 2 0 0 0 0 1 8 0 0 0
"ASV1285" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0
"ASV1286" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1287" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0 6 23 0 0 9 0 0 0
"ASV1288" 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1289" 2 1 7 0 0 0 0 0 7 0 5 0 0 2 41 0 37 0 0 17 9 0 19 0 0 25 7 0 0 0 0 0 9 18 0 0
"ASV1291" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0 0 0
"ASV1292" 0 0 0 0 0 0 0 0 0 0 9 0 12 0 0 0 0 0 0 0 0 0 0 20 4 0 2 0 0 0 1 0 19 0 0 0
"ASV1293" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 18 0 0 0 4 0 0 33 2 0 0 1
"ASV1297" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0
"ASV1298" 0 0 2 0 0 1 0 0 0 0 0 0 3 0 0 0 0 3 0 0 0 0 0 15 0 0 6 0 0 0 0 0 15 0 0 0
"ASV1299" 0 0 11 0 0 5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
"ASV1301" 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0
"ASV1302" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 24 0 0 0 0 0 0 0 0 12 0 0
"ASV1303" 4 2 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0
"ASV1304" 3 1 0 1 2 4 0 2 1 0 3 2 28 0 4 5 3 0 4 9 7 2 13 11 2 0 0 0 10 1 0 0 0 1 0 0
"ASV1305" 0 0 0 0 0 0 0 6 1 0 0 0 20 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1306" 12 5 8 11 5 2 7 0 11 2 5 3 2 6 4 0 1 9 0 0 1 0 0 0 20 0 4 15 13 0 0 0 0 12 18 0
"ASV1307" 9 0 14 8 5 1 4 1 6 5 8 6 1 0 0 0 6 0 4 0 1 0 4 0 0 0 5 3 0 1 0 0 0 0 0 0
"ASV1308" 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 18 0 0 0 6 0 0 0 0
"ASV1309" 0 1 18 5 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1310" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 1 0 0 23 0 3 0 0 0 0 0 0 1 0 0
"ASV1311" 13 1 3 3 7 4 0 1 0 12 6 4 7 10 9 0 12 1 2 6 5 6 44 11 7 0 8 0 0 8 1 0 25 6 4 0
"ASV1312" 0 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 0 0 8 0 0 0 13 0 0 0 0 0 0 0 0 0 0 12 0 0
"ASV1313" 0 0 0 0 0 11 2 0 0 0 1 2 0 0 4 0 15 0 6 2 0 0 0 0 2 5 4 0 1 0 1 0 0 0 0 6
"ASV1314" 2 9 8 0 0 2 0 7 16 1 19 7 36 21 6 10 11 11 21 2 7 2 9 8 5 0 0 0 0 7 0 9 2 11 11 0
"ASV1315" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 39 0 0 0 0 0 0 0
"ASV1316" 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 0 0 5 0 0 0 6 0 0 0 0 14 0 0 0 0 4 0 0 0 0
"ASV1317" 4 1 0 2 2 5 3 5 2 0 0 2 0 0 2 0 8 0 0 0 0 0 0 0 21 0 3 3 3 0 3 23 0 0 3 8
"ASV1320" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 40
"ASV1321" 4 0 1 0 0 0 3 0 0 4 1 0 1 0 2 0 0 15 0 0 0 0 1 7 0 0 2 0 0 0 4 0 0 0 8 0
"ASV1322" 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 4 0 12 0 0 0 0 4 0 0 14 0 0 0 0 9 18
"ASV1323" 0 2 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 0 48 0 0 0 0 0 0 0 0 6 0 0 0
"ASV1324" 0 0 0 0 0 0 0 0 0 0 0 0 30 18 30 9 12 43 4 3 3 27 7 1 0 16 1 0 8 1 25 13 0 12 7 1
"ASV1325" 0 0 5 0 2 0 3 3 6 0 6 0 0 0 19 0 0 0 0 0 0 0 1 3 4 24 23 0 2 0 3 0 0 0 1 6
"ASV1326" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0
"ASV1327" 5 0 34 5 6 6 6 8 8 5 11 13 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"ASV1328" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 3 0 0 0 0 0 0 1 8 3 0 22 4 0 0 10 0 1 0 5 1
"ASV1329" 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1330" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1332" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 0 0
"ASV1333" 0 0 0 0 12 0 7 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
"ASV1336" 1 0 0 0 0 0 0 0 0 0 0 0 0 3 17 0 0 2 3 0 1 0 0 0 0 0 0 2 0 0 0 0 0 10 0 0
"ASV1337" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 39 0 0 0 1 0 0 0 0
"ASV1340" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0
