"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV688" 33.0560081540306 30.2331316987235 19.8388707265792 35.9875754173828 36.795577900873 69.4355308467534 2.70333538326827 48.0428777513399 8.31127733391441 76.6301538578123 18.1685889218766 35.8306898533701 39.5989820276944 128.16820961595 37.9656745206381 28.5091022968698 34.4453632082648 69.1809262106665 6.73193610900947 90.5448209305213 77.8668324800445 128.055857560832 102.406106312622 84.7708299188244 8.46210353840387 9.73370954396393 7.82971640277194 5.11948041750883 21.6027479300512 36.4661311231416 7.85470970260014 0 5.74518948351651 13.6038294522392 15.8252479080572 7.41986380987452
"ASV689" 0 0 0 0 0 10.682389361039 0 0 0 0 0 0 87.6834602041806 219.7169307702 63.2761242010635 269.540603534042 117.1142349081 256.957725925333 26.9277444360379 162.027574296722 108.457373811491 248.997500812729 25.6015265781555 109.703426953773 21.1552588460097 19.4674190879279 19.5742910069298 20.4779216700353 21.6027479300512 85.0876392873305 15.7094194052003 6.3665961734988 28.7259474175825 18.1384392696522 2.63754131800953 9.89315174649936
"ASV690" 28.3337212748833 16.7961842770686 34.0094926741358 62.5047362512439 30.9857498112615 48.0707521246754 23.6541846035974 25.4344646918858 24.9338320017432 32.2653279401315 47.692545919926 51.8927232359154 16.9709922975833 10.98584653851 18.982837260319 23.3256291519844 13.7781452833059 0 3.36596805450474 33.3586182375605 2.78095830285873 17.7855357723378 29.8684476745147 44.878674662907 55.0036729996251 19.4674190879279 27.4040074097018 15.3584412525265 16.2020609475384 36.4661311231416 31.4188388104006 35.0162789542434 20.1081631923078 0 7.91262395402858 24.7328793662484
"ASV691" 0 0 0 0 0 0 0 0 0 0 0 0 79.1979640553889 91.5487211542501 69.6037366211698 54.4264680212969 72.335262737356 69.1809262106665 28.6107284632903 71.482753366201 77.8668324800445 128.055857560832 42.6692109635925 69.8112716978554 114.238397768452 184.940481335315 15.6594328055439 92.1506475151589 70.2089307726664 222.848579085866 66.7650324721012 73.2158559952362 37.3437316428573 163.24595342687 71.2136155862572 49.4657587324968
"ASV692" 42.500581912325 134.369474216549 25.5071195056019 41.6698241674959 91.0206400705807 77.4473228675326 13.5166769163414 45.2168261189082 40.1711737805863 64.530655880263 20.4396625371111 23.4752795591046 16.9709922975833 47.60533500021 28.4742558904786 15.5504194346562 6.88907264165295 19.7659789173333 18.512824299776 57.1862026929608 61.1810826628921 60.4708216259485 34.135368770874 54.8517134768864 38.0794659228174 61.6468271117715 46.9782984166316 20.4779216700353 10.8013739650256 68.8804698992675 0 3.1832980867494 8.61778422527476 72.5537570786089 7.91262395402858 14.839727619749
"ASV693" 0 3.35923685541372 8.50237316853395 7.57633166681744 3.87321872640769 5.34119468051949 0.675833845817068 2.82605163243176 2.77042577797147 20.1658299625822 6.81322084570371 2.47108205885311 25.456488446375 21.97169307702 101.241798721702 25.9173657244271 31.0008268874383 4.94149472933332 45.4405687358139 71.482753366201 61.1810826628921 28.4568572357405 46.9361320599517 49.8651940698967 42.3105176920193 107.070804983603 46.9782984166316 30.716882505053 81.010304737692 68.8804698992675 117.820645539002 111.415433036229 51.7067053516486 36.2768785393044 81.7637808582953 17.3130155563739
"ASV694" 77.9177335059292 20.1554211324823 36.8436170636471 28.4112437505654 65.8447183489307 53.4119468051949 16.2200122996096 31.0865679567494 77.5719217832011 96.7959838203945 11.3553680761729 25.9463616179577 16.9709922975833 40.28143730787 18.982837260319 23.3256291519844 6.88907264165295 54.3564420226665 5.0489520817571 23.8275844554003 33.3714996343048 21.3426429268054 34.135368770874 54.8517134768864 33.8484141536155 64.8913969597595 19.5742910069298 15.3584412525265 113.414426632769 32.4143387761259 31.4188388104006 15.916490433747 31.5985421593408 18.1384392696522 23.7378718620857 22.2595914296236
"ASV695" 0 0 0 0 0 0 0 2.82605163243176 0 20.1658299625822 0 3.70662308827967 73.5409666228611 32.95753961553 224.630240913775 111.444672615036 48.2235084915707 79.0639156693331 43.7575847085616 128.668956059162 19.4667081200111 60.4708216259485 59.7368953490295 119.676465767752 12.6931553076058 45.4239778718317 15.6594328055439 56.3142845925971 32.4041218950768 4.05179234701574 39.2735485130007 63.665961734988 2.87259474175825 13.6038294522392 47.4757437241715 29.6794552394981
"ASV696" 18.8891475165889 10.0777105662412 19.8388707265792 0 17.4294842688346 13.3529867012987 2.0275015374512 5.65210326486352 13.8521288898573 16.1326639700658 0 3.70662308827967 33.9419845951667 36.6194884617 9.49141863015952 7.77520971732812 20.6672179249589 44.4734525639999 1.68298402725237 95.3103378216014 36.1524579371635 46.2423930080783 8.5338421927185 19.9460776279587 84.6210353840387 146.005643159459 54.8080148194036 76.7922062626324 135.01717456282 178.278863268692 51.0556130669009 54.1160674747398 51.7067053516486 154.176733792044 31.6504958161143 106.351381274868
"ASV697" 75.5565900663556 131.010237361135 39.6777414531584 18.9408291670436 112.323343065823 85.4591148883119 10.137507687256 11.304206529727 92.8092635620443 129.061311760526 61.3189876113334 63.0125925007544 5.65699743252778 3.66194884617 0 12.9586828622135 34.4453632082648 0 0 4.76551689108007 25.0286247257286 3.55710715446756 8.5338421927185 0 21.1552588460097 0 0 0 10.8013739650256 4.05179234701574 0 0 8.61778422527476 0 0 7.41986380987452
